Stagione,Giocatore,Giornata,Voto,Fantavoto,Gol segnati,Gol subiti,Autoreti,Rigori segnati,Rigori sbagliati,Rigori parati,Assist,Player of the match
2018-19,Padoin,10,6,6,0,0,0,0,0,0,0,0
2018-19,Ionita,10,6,6,0,0,0,0,0,0,0,0
2018-19,Barella,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Dessena,10,55,55,0,0,0,0,0,0,0,0
2018-19,Joao Pedro,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Bradaric F.,10,6,6,0,0,0,0,0,0,0,0
2018-19,Pavoletti,10,"7,5","11,5",1,0,0,0,0,0,1,0
2018-19,Cerri,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Maran,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Sorrentino,10,"5,5","3,5",0,2,0,0,0,0,0,0
2018-19,Rossettini,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Cesar,10,5,5,0,0,0,0,0,0,0,0
2018-19,Jaroszynski,10,6,6,0,0,0,0,0,0,0,0
2018-19,Bani,10,5,5,0,0,0,0,0,0,0,0
2018-19,Birsa,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Radovanovic,10,5,5,0,0,0,0,0,0,0,0
2018-19,Rigoni N,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Giaccherini,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Kiyine,10,55,55,0,0,0,0,0,0,0,0
2018-19,Depaoli,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Meggiorini,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Pellissier,10,55,55,0,0,0,0,0,0,0,0
2018-19,Stepinski,10,"6,5",9,1,0,0,0,0,0,0,0
2018-19,Ventura,10,5,5,0,0,0,0,0,0,0,0
2018-19,Provedel,10,"6,5","4,5",0,2,0,0,0,0,0,0
2018-19,Maietta,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Pasqual,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Antonelli,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Silvestre,10,6,6,0,0,0,0,0,0,0,0
2018-19,Di Lorenzo,10,6,6,0,0,0,0,0,0,0,0
2018-19,Krunic,10,6,6,0,0,0,0,0,0,0,0
2018-19,Ucan,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Acquah,10,7,7,0,0,0,0,0,0,0,0
2018-19,Zajc,10,6,6,0,0,0,0,0,0,0,0
2018-19,Bennacer,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Traore' Hj.,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,La Gumina,10,55,55,0,0,0,0,0,0,0,0
2018-19,Caputo,10,7,10,1,0,0,0,0,0,0,0
2018-19,Andreazzoli,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Lafont,10,6,3,0,1,1,0,0,0,0,0
2018-19,Biraghi,10,6,6,0,0,0,0,0,0,0,0
2018-19,Milenkovic,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Vitor Hugo,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Pezzella Ger.,10,7,7,0,0,0,0,0,0,0,0
2018-19,Benassi,10,7,10,1,0,0,0,0,0,0,0
2018-19,Gerson,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Chiesa,10,6,6,0,0,0,0,0,0,0,0
2018-19,Veretout,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Eysseric,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Dabo,10,55,55,0,0,0,0,0,0,0,0
2018-19,Fernandes,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Simeone,10,5,5,0,0,0,0,0,0,0,0
2018-19,Mirallas,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Pioli,10,6,6,0,0,0,0,0,0,0,0
2018-19,Sportiello,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Goldaniga,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Ariaudo,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Capuano,10,7,7,0,0,0,0,0,0,0,0
2018-19,Zampano,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Chibsah,10,7,"9,5",1,0,0,0,0,0,0,0
2018-19,Gori,10,6,6,0,0,0,0,0,0,0,0
2018-19,Maiello,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Beghetto,10,6,6,0,0,0,0,0,0,0,0
2018-19,Cassata,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Ciofani D.,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Pinamonti,10,"6,5",9,1,0,0,0,0,0,0,0
2018-19,Ciano,10,"7,5",11,1,0,0,0,0,0,1,0
2018-19,Campbell,10,7,"7,5",0,0,0,0,0,0,1,0
2018-19,Longo M.,10,7,7,0,0,0,0,0,0,0,0
2018-19,Radu I.,10,6,4,0,2,0,0,0,0,0,0
2018-19,Pereira P.,10,5,5,0,0,0,0,0,0,0,0
2018-19,Biraschi,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Gunter,10,6,6,0,0,0,0,0,0,0,0
2018-19,Criscito,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Romero,10,6,8,1,0,0,0,0,0,0,0
2018-19,Lazovic,10,6,6,0,0,0,0,0,0,0,0
2018-19,Bessa,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Hiljemark,10,55,55,0,0,0,0,0,0,0,0
2018-19,Romulo,10,"6,5","9,5",0,0,0,1,0,0,0,0
2018-19,Mazzitelli,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Sandro,10,6,6,0,0,0,0,0,0,0,0
2018-19,Piatek,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Kouame',10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Juric,10,6,6,0,0,0,0,0,0,0,0
2018-19,Handanovic,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Miranda,10,6,6,0,0,0,0,0,0,0,0
2018-19,Asamoah,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Vrsaljko,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Skriniar,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Borja Valero,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Vecino,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Brozovic,10,7,"9,5",1,0,0,0,0,0,0,0
2018-19,Perisic,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Gagliardini,10,55,55,0,0,0,0,0,0,0,0
2018-19,Joao Mario N.,10,6,6,0,0,0,0,0,0,0,0
2018-19,Icardi,10,"7,5","13,5",2,0,0,0,0,0,0,0
2018-19,Keita B.,10,55,55,0,0,0,0,0,0,0,0
2018-19,Politano,10,6,6,0,0,0,0,0,0,0,0
2018-19,Spalletti,10,"7,5","7,5",0,0,0,0,0,0,0,0
2018-19,Szczesny,10,6,5,0,1,0,0,0,0,0,0
2018-19,Barzagli,10,55,55,0,0,0,0,0,0,0,0
2018-19,Bonucci,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Rugani,10,6,6,0,0,0,0,0,0,0,0
2018-19,De Sciglio,10,5,5,0,0,0,0,0,0,0,0
2018-19,Alex Sandro,10,6,6,0,0,0,0,0,0,0,0
2018-19,Bernardeschi,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Pjanic,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Cuadrado,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Bentancur,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Douglas Costa,10,55,55,0,0,0,0,0,0,0,0
2018-19,Matuidi,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Dybala,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Ronaldo,10,"7,5","13,5",1,0,0,1,0,0,0,0
2018-19,Allegri,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Strakosha,10,6,3,0,3,0,0,0,0,0,0
2018-19,Radu,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Acerbi,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Bastos,10,6,6,0,0,0,0,0,0,0,0
2018-19,Luiz Felipe,10,5,5,0,0,0,0,0,0,0,0
2018-19,Badelj,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Cataldi,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Lulic,10,5,5,0,0,0,0,0,0,0,0
2018-19,Parolo,10,6,6,0,0,0,0,0,0,0,0
2018-19,Correa,10,6,6,0,0,0,0,0,0,0,0
2018-19,Milinkovic-Savic,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Marusic,10,5,5,0,0,0,0,0,0,0,0
2018-19,Immobile,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Caicedo,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Inzaghi S.,10,5,5,0,0,0,0,0,0,0,0
2018-19,Donnarumma G.,10,6,4,0,2,0,0,0,0,0,0
2018-19,Abate,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Calabria,10,5,5,0,0,0,0,0,0,0,0
2018-19,Romagnoli,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Musacchio,10,5,5,0,0,0,0,0,0,0,0
2018-19,Rodriguez R.,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Laxalt,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Biglia,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Kessie',10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Calhanoglu,10,55,55,0,0,0,0,0,0,0,0
2018-19,Suso,10,"7,5","11,5",1,0,0,0,0,0,1,0
2018-19,Higuain,10,7,10,1,0,0,0,0,0,0,0
2018-19,Cutrone,10,"7,5","11,5",1,0,0,0,0,0,1,0
2018-19,Castillejo,10,6,6,0,0,0,0,0,0,0,0
2018-19,Gattuso,10,7,7,0,0,0,0,0,0,0,0
2018-19,Ospina,10,6,5,0,1,0,0,0,0,0,0
2018-19,Hysaj,10,5,5,0,0,0,0,0,0,0,0
2018-19,Mario Rui,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Albiol,10,6,6,0,0,0,0,0,0,0,0
2018-19,Koulibaly,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Malcuit,10,6,6,0,0,0,0,0,0,0,0
2018-19,Zielinski,10,6,6,0,0,0,0,0,0,0,0
2018-19,Allan,10,6,6,0,0,0,0,0,0,0,0
2018-19,Hamsik,10,6,6,0,0,0,0,0,0,0,0
2018-19,Ruiz,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Callejon,10,6,6,0,0,0,0,0,0,0,0
2018-19,Insigne,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Mertens,10,7,10,1,0,0,0,0,0,0,0
2018-19,Milik,10,5,5,0,0,0,0,0,0,0,0
2018-19,Ancelotti,10,6,6,0,0,0,0,0,0,0,0
2018-19,Sepe,10,"5,5","2,5",0,3,0,0,0,0,0,0
2018-19,Gagliolo,10,"4,5",2,0,0,1,0,0,0,0,0
2018-19,Gobbi,10,5,5,0,0,0,0,0,0,0,0
2018-19,Bruno Alves,10,5,5,0,0,0,0,0,0,0,0
2018-19,Iacoponi,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Di Gaudio,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Rigoni L,10,5,5,0,0,0,0,0,0,0,0
2018-19,Ciciretti,10,6,6,0,0,0,0,0,0,0,0
2018-19,Stulac,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Barilla',10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Scozzarella,10,55,55,0,0,0,0,0,0,0,0
2018-19,Gervinho,10,"4,5","4,5",0,0,0,0,0,0,0,0
2018-19,Siligardi,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Ceravolo,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,D'aversa,10,5,5,0,0,0,0,0,0,0,0
2018-19,Olsen,10,"6,5",5,0,1,0,0,0,0,0,0
2018-19,Juan Jesus,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Santon,10,6,6,0,0,0,0,0,0,0,0
2018-19,Manolas,10,7,"6,5",0,0,0,0,0,0,0,0
2018-19,Florenzi,10,6,6,0,0,0,0,0,0,0,0
2018-19,Fazio,10,6,6,0,0,0,0,0,0,0,0
2018-19,Kolarov,10,5,5,0,0,0,0,0,0,0,0
2018-19,De Rossi,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Pellegrini Lo.,10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Cristante,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Nzonzi,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Dzeko,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,El Shaarawy,10,7,10,1,0,0,0,0,0,0,0
2018-19,Under,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Di Francesco,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Audero,10,"5,5","2,5",0,3,0,0,0,0,0,0
2018-19,Tonelli,10,5,5,0,0,0,0,0,0,0,0
2018-19,Sala,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Murru,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Bereszynski,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Andersen,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Saponara,10,"7,5","11,5",1,0,0,0,0,0,1,0
2018-19,Linetty,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Praet,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Ekdal,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Quagliarella,10,"7,5","10,5",1,0,0,0,0,0,0,0
2018-19,Defrel,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Caprari,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Kownacki,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Giampaolo,10,5,5,0,0,0,0,0,0,0,0
2018-19,Consigli,10,6,4,0,2,0,0,0,0,0,0
2018-19,Ferrari G.,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Rogerio,10,5,5,0,0,0,0,0,0,0,0
2018-19,Marlon,10,6,9,1,0,0,0,0,0,0,0
2018-19,Magnani,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Magnanelli,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Boateng,10,7,10,0,0,0,1,0,0,0,0
2018-19,Sensi,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Djuricic,10,6,6,0,0,0,0,0,0,0,0
2018-19,Bourabia,10,6,6,0,0,0,0,0,0,0,0
2018-19,Babacar,10,5,5,0,0,0,0,0,0,0,0
2018-19,Matri,10,5,5,0,0,0,0,0,0,0,0
2018-19,Berardi,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Di Francesco F.,10,5,5,0,0,0,0,0,0,0,0
2018-19,De Zerbi,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Gomis A.,10,"5,5","2,5",0,3,0,0,0,0,0,0
2018-19,Felipe,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Cionek,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Vicari,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Missiroli,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Fares,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Lazzari,10,5,"4,5",0,0,0,0,0,0,0,0
2018-19,Schiattarella,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Valoti,10,5,5,0,0,0,0,0,0,0,0
2018-19,Everton Luiz,10,6,6,0,0,0,0,0,0,0,0
2018-19,Paloschi,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Petagna,10,5,5,0,0,0,0,0,0,0,0
2018-19,Floccari,10,5,5,0,0,0,0,0,0,0,0
2018-19,Antenucci,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Semplici,10,"4,5","4,5",0,0,0,0,0,0,0,0
2018-19,Sirigu,10,7,6,0,1,0,0,0,0,0,0
2018-19,Izzo,10,6,6,0,0,0,0,0,0,0,0
2018-19,De Silvestri,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,N'koulou,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Aina,10,7,7,0,0,0,0,0,0,0,0
2018-19,Djidji,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Rincon,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Baselli,10,6,6,0,0,0,0,0,0,0,0
2018-19,Soriano,10,55,55,0,0,0,0,0,0,0,0
2018-19,Meite',10,"6,5",6,0,0,0,0,0,0,0,0
2018-19,Zaza,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Belotti,10,5,5,0,0,0,0,0,0,0,0
2018-19,Iago Falque,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Parigini,10,55,55,0,0,0,0,0,0,0,0
2018-19,Mazzarri,10,6,5,0,0,0,0,0,0,0,0
2018-19,Musso,10,5,"2,5",0,2,0,0,0,0,0,0
2018-19,Samir,10,6,"5,5",0,0,0,0,0,0,0,0
2018-19,Stryger Larsen,10,"6,5","7,5",0,0,0,0,0,0,1,0
2018-19,Opoku,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Ter Avest,10,6,6,0,0,0,0,0,0,0,0
2018-19,Troost-Ekong,10,"6,5","6,5",0,0,0,0,0,0,0,0
2018-19,Balic,10,55,55,0,0,0,0,0,0,0,0
2018-19,Mandragora,10,55,55,0,0,0,0,0,0,0,0
2018-19,Fofana,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,De Paul,10,7,11,1,0,0,0,0,0,1,0
2018-19,Barak,10,"5,5","5,5",0,0,0,0,0,0,0,0
2018-19,Behrami,10,"5,5",5,0,0,0,0,0,0,0,0
2018-19,Lasagna,10,"6,5","9,5",1,0,0,0,0,0,0,0
2018-19,Pussetto,10,"5,5","5,5",0,0,0,0,0,0,0,0
